P_NAME,P_DETECTION,P_DISCOVERY_FACILITY,P_YEAR,P_UPDATE,P_MASS,P_MASS_ORIGIN,P_RADIUS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,S_NAME,S_NAME_HD,S_NAME_HIP,S_TYPE,S_RA,S_DEC,S_RA_STR,S_DEC_STR,S_MAG,S_DISTANCE,S_TEMPERATURE,S_MASS,S_RADIUS,S_METALLICITY,S_AGE,S_LOG_LUM,S_LOG_G,P_ESCAPE,P_POTENTIAL,P_GRAVITY,P_DENSITY,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_TEMP_EQUIL,P_TEMP_SURF,P_TYPE,S_TYPE_TEMP,S_RA_TXT,S_DEC_TXT,S_LUMINOSITY,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_TYPE_TEMP,P_HABITABLE,S_CONSTELLATION,S_CONSTELLATION_ABR,S_CONSTELLATION_ENG,ESI,Gravitational_Retention,Habitability_Score
1353,9,21,0.6666666666666572,289,0.010747055295239264,0,0.33688440332679187,1.3481633752290796e-05,0.0004957811986209655,0.423076923076923,0.5612213357031086,0.40500104533258996,1011,705,718,293,0.35211252345055954,0.607149973318551,671,334,0.6036251258207418,0.04804669647867361,0.254469987228608,0.27142857142857135,0.058472553699284,0.38961038961038963,0.33497612813799477,0.37635574837310204,0.7420814479638009,0.12269198502249791,0.018724495545393356,0.01753696068263793,0.0032727957375907556,8.179553152793576e-05,0.000508614423149899,0.0003807421588946542,0.0006108207531185808,0.0004990419023188217,0.0031744070913839535,0.23188830765719276,0.22226979280167977,2,5,671,334,0.0013090064473063705,0.0317200690090774,0.00021820383515683977,0.49744990334423395,0.0,0.0,1,0.0,11,22,18,0.3777672336513146,3.1053278901842005,0.15110689346052586
1337,9,21,0.6666666666666572,289,0.065107751042837,1,0.7321745631249416,8.528813831299758e-06,0.0003652678574455319,0.0,0.45390529915190414,0.43455346876197776,997,705,718,53,0.7916554618912734,0.37561877775214164,2024,3356,0.5901670353687299,0.19724229294057072,0.4733397190293743,0.5619047619047619,0.1945107398568019,0.6493506493506493,0.32619744340058526,0.6386117136659437,0.47511312217194557,0.21923236895138298,0.053900816105968266,0.02381779773278484,0.0019973110911549914,0.00011823504338490393,0.0003652007608113356,0.0003675044067646304,0.00036303129811842734,0.00036525106380269417,0.08786257874755778,0.5424834260715761,0.5802693285132761,0,3,2024,3356,0.021553425664262528,0.14264485981612113,0.0029504082698565076,0.7081056527358922,0.0,0.0,1,0.0,71,76,3,0.19335495769341332,3.9095617010099937,0.07734198307736534
5373,9,53,0.2857142857142776,289,0.027898109293298178,1,0.6244743481917577,1.1278170874491649e-05,0.00041713419822434064,0.0,0.5033131773660726,0.35889316700930346,3966,705,718,293,0.3887288232734708,0.7018174776596504,784,570,0.42966225154473436,0.06486338734590219,0.45561941251596433,0.2857142857142857,0.14200477326968974,0.5281385281385281,0.38395194825196366,0.632537960954447,0.48416289592760164,0.14998511276459825,0.026843749458635647,0.013565258687236747,0.0013080924141550408,0.0001226510419993883,0.0004170671050714728,0.00041937063149942276,0.00041489775494177165,0.00041711740545284605,0.06464538948197639,0.5021060476411808,0.5336614392812733,0,4,784,570,0.020206140566353357,0.13796190898272914,0.0019993638404468754,0.5248581134142796,0.0,0.0,1,0.0,50,50,48,0.21476467770738503,4.727617290627831,0.08590587108295401
5100,9,59,0.857142857142847,289,0.0016713782463167533,0,0.10316792823100643,2.7159836857971936e-05,0.0005406981277267965,0.1326923076923077,0.5591767607493128,0.37470817798529565,3753,705,718,137,0.6036743188472481,0.7361241803376308,1267,889,0.3499680292828201,0.011170564789050161,0.3358876117496808,0.33333333333333326,0.07040572792362768,0.4502164502164502,0.025103958108732484,0.4462039045553146,0.6606334841628958,0.07821305276200032,0.008576212131851318,0.024791959850484168,0.014198358944322151,5.687319149203417e-05,0.0005406310428676819,0.0005429342845440753,0.0005384619609032681,0.0005406813370311488,0.005528692086082533,0.26955577924585744,0.24447447501388117,2,5,1267,889,0.0027745022938771716,0.04818965344024987,0.00056913798823258,0.19546196149689016,0.0,0.0,1,0.0,8,8,35,0.5577482313633254,1.5222078350757569,0.22309929254533017
238,8,40,0.7619047619047592,117,0.0008201524225935725,3,0.06307821698906643,2.3904191646742777e-05,0.0004796789032811394,0.21038461538461534,0.5663665810199048,0.24884142304609916,172,705,334,246,0.39958744474718355,0.3792674973985457,798,3340,0.4598034126492405,0.0017794094677226209,0.06529374201788002,0.10476190476190478,0.019093078758949885,0.42424242424242425,0.16217464962267056,0.14793926247288508,0.8823529411764706,0.06528753810141573,0.006343810657308789,0.02827112074117887,0.024585547321971414,5.374025457139898e-05,0.0004796118143263441,0.0004819151966207901,0.000477442599934628,0.000479662111560382,0.00029142781766561244,0.12692102697766294,0.10199644376631611,4,6,798,3340,9.348726614669277e-05,0.005939179884740128,1.4348927107517978e-05,0.2952171046289109,0.0,0.0,1,0.0,41,41,84,0.8135224889251622,1.1599056806773522,0.3254089955700649
5468,9,53,0.3809523809523796,289,0.062006947563708774,1,0.7711428838426314,5.432091650192458e-06,0.0002545857642149369,0.0,0.4173444352143425,0.4246598313530088,4054,705,718,293,0.808834153756733,0.8271893261475772,2789,2742,0.5055113051060739,0.13040940408767737,0.45083014048531295,0.36190476190476184,0.16706443914081145,0.42424242424242425,0.6072693670106268,0.6637744034707159,0.47058823529411775,0.20771706565068782,0.04875929916997742,0.02036329854570688,0.0015995978905873338,9.54568034527187e-05,0.00025451866015163097,0.00025682256117044917,0.0002523489572503103,0.0002545689687126644,0.2183056047050204,0.682183620647771,0.7301525492488546,0,4,2789,2742,0.028159973378328196,0.16373713308178117,0.002030431952581739,0.6771538778871267,0.0,0.0,1,0.0,30,30,75,0.17126344580124725,4.323785375933241,0.0685053783204989
3054,9,27,0.3809523809523796,289,0.003990907639900549,1,0.31165311653116534,3.9076986985884037e-05,0.0009559678496486309,0.0,0.5458145779804107,0.7096762953413012,2360,705,718,293,0.8280708857408703,0.7649015709508034,3716,1749,0.6372393425257672,0.1243071022382145,0.35903575989782893,0.40476190476190477,0.11097852028639618,0.6926406926406926,0.7689819805944863,0.5312364425162691,0.5972850678733028,0.07118043737081119,0.007321560520998056,0.007058025495613579,0.001424175953404556,0.00012714514156593457,0.0009559007926628982,0.0009582030773553215,0.0009537326119398481,0.0009559510659294228,0.00461674533012433,0.2574884442582041,0.2470548891584403,2,4,3716,1749,0.006878019729554937,0.07851517121556512,0.000775433622986395,0.7620988960384687,0.0,0.0,1,0.0,30,30,75,0.37639945851134404,4.5536664715474044,0.15055978340453763
5377,9,59,0.904761904761898,216,0.009100701624714486,1,0.07195589197271282,2.4365350209515783e-06,0.00011695351352084319,0.25,0.5227929859809775,0.13066657374821422,3969,705,718,185,0.6042783094866557,0.23703426110805415,1269,3886,0.523558790458772,0.03460005437895187,0.2583014048531291,0.3142857142857143,0.06801909307875895,0.6839826839826839,0.24534113660865547,0.4084598698481563,0.7194570135746607,0.24275203219508706,0.06519811281048117,0.25711413776910025,0.19638774252863037,2.17051867031234e-05,0.00011818975399135941,9.913906812869308e-05,0.00013476803862823866,0.00011726437199737248,0.05245048970469714,0.4747886890519546,0.5002047289111288,4,5,1269,3886,0.001850492821986483,0.038537638673157924,0.00023765218072314704,0.47875633918398236,0.0,0.0,1,0.0,49,49,87,0.4986385803207738,0.4117298011788612,0.19945543212830952
5507,9,53,0.5714285714285694,289,0.09068937974564496,1,0.8339874778058124,6.91958221167669e-06,0.0003415381590499985,0.0,0.5430777453650937,0.40764922122722047,4091,705,718,32,0.2011675146290507,0.5160682056783935,403,46,0.40789363519148003,0.07878410977606283,0.5402298850574714,0.6476190476190475,0.22911694510739855,0.6320346320346321,0.1340674572616664,0.7101952277657269,0.43891402714932126,0.2446083958147216,0.06613528852728602,0.02576162512605149,0.001886575448062014,0.00011902338339927556,0.00034147106082303745,0.00034377476146113056,0.00033930154663062273,0.00034152136500850705,0.21211732233333175,0.677266128643603,0.7196428583356381,0,3,403,46,0.04610834195565447,0.21087331615103208,0.006338582437099047,0.776181517952063,0.0,0.0,1,0.0,59,59,36,0.1656591848651586,4.012800026531677,0.06626367394606344
5452,9,53,0.3809523809523796,289,0.18301580333668815,1,0.6804971497990842,3.8279007120828875e-06,0.00018958334039574358,0.036538461538461534,0.4666074222900529,0.5376929509739015,4042,705,718,293,0.36502701581604746,0.4584604436384775,728,3074,0.579251717767098,0.11079884994301778,0.4570561941251597,0.4571428571428572,0.09665871121718377,0.303030303030303,0.10673032496534729,0.538177874186551,0.678733031674208,0.3939920903258368,0.1633731015334117,0.07929180453131829,0.007416056849897074,9.758690110028244e-05,0.00018955718265166568,0.00018750970796739116,0.00019165698210308924,0.00018957678147149602,0.0952736593901223,0.5536279362236544,0.5709399036207322,0,4,728,3074,0.007405825703535637,0.0816485836455174,0.002325841234176074,0.45150418618186555,0.0,0.0,1,0.0,41,41,84,0.19828462334373856,2.094094275740684,0.07931384933749543
5392,9,53,0.2857142857142776,289,0.04185172494937524,1,0.7239977572189514,9.688146765160693e-06,0.00040043866042462604,0.0,0.5118456555197084,0.768755008885327,3983,705,718,41,0.5801353980817399,0.31832766375528077,1238,3696,0.46364858134981535,0.08064311788084066,0.5114942528735633,0.5047619047619046,0.15513126491646775,0.38095238095238093,0.18373633143385182,0.6442516268980478,0.6153846153846152,0.17332597780397668,0.03492880454131497,0.015343687403776505,0.001265757404912021,0.00011450039943447136,0.0004003715661511345,0.00040267513105374616,0.000398202179787852,0.00040042186737265014,0.07889518710707161,0.5279639242294322,0.5494666230306622,0,3,1238,3696,0.02288469065481693,0.14713058111332,0.004311270164058011,0.567667557985198,0.0,0.0,1,0.0,18,17,11,0.1965671847849533,4.7962016504104374,0.07862687391398132
5223,9,59,0.8095238095238102,289,0.002381139606498546,0,0.13036164844407064,2.4083650492731433e-05,0.0006601941089328754,0.0,0.5706070616721082,0.2460887138924701,3855,705,718,293,0.17420734203267668,0.28476452740121344,336,3794,0.4616019592995094,0.03483984241673946,0.3917624521072797,0.39523809523809517,0.08353221957040573,0.6147186147186148,0.008162636685661482,0.4969631236442517,0.7104072398190042,0.08538942072717712,0.009955000245173914,0.02320969085883702,0.010779014370523898,7.442750148759036e-05,0.0006601270320944687,0.0006624299983938422,0.0006579582094668555,0.0006601773202447338,0.006507159950641934,0.2809423604844021,0.27880202744787547,2,4,336,3794,0.004772904528154338,0.06462849156119636,0.0010989223097023282,0.11814950545654451,0.0,0.0,1,0.0,35,35,60,0.509017540832078,1.7435302883166623,0.20360701633283118
335,8,40,0.952380952380949,272,0.82945166227574,1,0.5649004765909728,0.02249098983895284,0.0759148959791721,0.7115384615384615,0.5768856776719538,0.32884421059967245,238,179,578,45,0.6808749072784123,0.7434265263366497,1392,1088,0.32398213112893526,0.03600696513383585,0.529374201787995,0.5761904761904761,0.14797136038186157,0.5748917748917749,0.10981056522408747,0.6767895878524948,0.5294117647058822,0.9421237671457835,0.8894568943691882,0.5220135088285435,0.05925383873349356,0.03345528000449963,0.08111376121161289,0.04781471747179207,0.10401519599045847,0.07727707618662347,3.98393180577116e-06,0.03936381472183037,0.054053441491689176,0,3,1392,1088,0.03233561176570089,0.17580360809661838,0.005441059727377352,0.5219873573710161,0.0,0.0,0,0.0,39,39,34,0.29795595302371025,0.7487628604347781,0.1191823812094841
5424,9,53,0.7619047619047592,289,0.023169383987627617,1,0.6055976077002149,1.171872485115506e-05,0.000422642878209018,0.06769230769230768,0.5508052727495187,0.4632130039374194,4014,705,718,72,0.07360760891822465,0.5232633299848887,158,79,0.584709376567914,0.12559368509958868,0.4378991060025544,0.4380952380952381,0.09427207637231502,0.6060606060606061,0.19143693208070228,0.5485900216919741,0.678733031674208,0.13743151529198777,0.022930539682261462,0.011856761540098543,0.0011720300823020865,0.00010271829871682841,0.00042257578542589914,0.00042487929915916377,0.00042040644725144054,0.000422626085530068,0.025886392035385272,0.3985403080536621,0.39998663794992406,0,4,158,79,0.008274163708512361,0.08657055707656355,0.0018670979865300186,0.5318607110763554,0.0,0.0,1,0.0,65,66,26,0.23903466721555405,4.959323359779341,0.09561386688622163
5224,9,59,0.8095238095238102,289,0.003795784241912428,0,0.17568451546584432,4.3062189480860366e-05,0.0009864774618714598,0.0,0.5648114161337894,0.2460887138924701,3855,705,718,293,0.17420734203267668,0.28476452740121344,336,3794,0.4616019592995094,0.03483984241673946,0.3917624521072797,0.39523809523809517,0.08353221957040573,0.5471861471861472,0.008162636685661482,0.4969631236442517,0.7104072398190042,0.09580885116612604,0.012133961119725705,0.021365068957111866,0.007527692645144908,0.00012984890667144542,0.0009864104069335672,0.0009887126213169641,0.0009842422924241684,0.0009864606786648062,0.003020349942279373,0.23114055189764443,0.2184328021456182,2,4,336,3794,0.004772904528154338,0.06462849156119636,0.0010989223097023282,0.11814950545654451,0.0,0.0,1,0.0,35,35,60,0.49025173543229844,2.0788794414332723,0.1961006941729194
5378,9,55,0.6190476190476204,289,0.0899141788758629,1,0.6192411924119241,5.5188628149547194e-06,0.000255094257751984,0.3269230769230769,0.5285886315192965,0.32247639290567615,3970,705,718,91,0.8739472536737797,0.2972090260213721,3913,3773,0.582662754517608,0.16076327222450404,0.4157088122605364,0.49523809523809514,0.1503579952267303,0.7792207792207793,0.5225627598952718,0.6041214750542301,0.5384615384615383,0.2845084342018285,0.08788787365575626,0.0464842841767684,0.004741279030812594,8.147390394829325e-05,0.00025925209968233245,0.00020762592153230052,0.0003025628063807539,0.0002561438494973876,0.11719822037011646,0.580102325858574,0.6161828003377773,0,4,3913,3773,0.014938176237095046,0.11795059573783419,0.0015233166177195028,0.7564059172043487,0.0,0.0,1,0.0,53,53,50,0.20299258464423559,2.6014003383093134,0.08119703385769424
30,8,38,0.04761904761903679,289,0.0019396729185504208,1,0.07312400710213998,1.7089130413823458e-06,9.356281081667454e-05,0.09615384615384615,0.4736909890591092,0.43337746959824386,24,622,320,121,0.36938340745938564,0.6695754008201202,748,518,0.15224201243726018,0.0026887209954819186,0.3314176245210729,0.3761904761904762,0.09069212410501191,0.8311688311688311,0.7843831818881872,0.4952277657266812,0.6515837104072397,0.1019819300209456,0.013523837501392634,0.05283257929671723,0.04020829461335319,9.901183752549108e-06,9.365926137738483e-05,8.925736583444995e-05,9.786827506470257e-05,9.35869378647796e-05,0.18173565392451954,0.6511208754615057,0.7020542721691904,4,4,748,518,0.004685341112216657,0.0639903245559933,0.0005614467563312579,0.7402311485847413,0.0,0.0,1,0.0,11,22,18,0.4349519496947298,0.9082983314509265,0.17398077987789193
388,9,14,0.7619047619047592,289,0.2775127893631212,1,0.8632838052518456,1.242638546732814e-05,0.000518239663173881,0.0,0.5316474444422981,0.32274643715808915,290,705,718,293,0.36203807143947775,0.5266175061545484,719,91,0.3893499990387077,0.09775860373363568,0.6861430395913155,0.7285714285714284,0.2088305489260143,0.46839826839826837,0.0967195441244417,0.7548806941431672,0.5067873303167421,0.43338528555839134,0.19619807105694456,0.07532612173170254,0.005536131411253446,0.00024775770647518833,0.0005181725768073285,0.0005204758702389773,0.0005160034461023103,0.000518222872100936,0.15850602833719202,0.6293880563665252,0.683006700279633,0,0,719,91,0.0741082952276004,0.2686466361503844,0.031636063918967394,0.5735472812550135,0.0,0.0,1,0.0,41,41,84,0.16822607630583303,2.413862411090852,0.06729043052233322
321,9,14,0.1428571428571388,289,0.04068892364470215,1,0.6763386599383234,1.1575292721743236e-05,0.00043399923386973756,0.0,0.5065973765044531,0.7972838774870205,228,705,718,60,0.9570172973235475,0.7296468635991302,4062,734,0.39263699808919916,0.04503300339579199,0.4604086845466156,0.4904761904761904,0.11813842482100237,0.6406926406926406,0.27614353919605733,0.5867678958785251,0.6199095022624435,0.17704210122968167,0.036313151063600745,0.01714669696588836,0.0015375735316615824,0.0001234233086497976,0.00043393214184887037,0.000436235629411553,0.00043176282832060414,0.0004339824413815718,0.03697305889919287,0.43608868883352114,0.4380598553047672,0,4,4062,734,0.012420903631058407,0.10713410853615822,0.002462827392726608,0.6304126969409038,0.0,0.0,1,0.0,44,45,47,0.21929134003811426,4.401035805549537,0.0877165360152457
5441,9,53,0.3333333333333286,289,0.09611578583411937,1,0.7082515652742734,5.954893672993893e-06,0.0002721287912430633,0.0,0.47449593982832017,0.3985330499320534,4031,705,718,293,0.6309940074300303,0.5186780478714053,1302,59,0.47896723730210544,0.09221976038551204,0.4755747126436782,0.6238095238095237,0.14797136038186157,0.5281385281385281,0.2915447404897582,0.6097613882863342,0.5746606334841626,0.2748845169689459,0.08235969805108552,0.038043978657524506,0.003365759365420954,9.97526374249228e-05,0.0002720616883572656,0.0002743655489483937,0.0002698920235287944,0.00027211199603550994,0.10948824574280383,0.5734049899850422,0.626808331018958,0,3,1302,59,0.015861309532915275,0.12168595516067207,0.003120311782045498,0.7235929298948502,0.0,0.0,1,0.0,85,85,82,0.19182745014876265,3.0643823033081508,0.07673098005950507
334,9,14,0.1904761904761898,289,0.6992185503033974,1,0.5771890477525464,1.4666423847712466e-05,0.0005401896341897495,0.9946153846153846,0.5150654585965524,0.6555324227324993,238,179,578,45,0.6808749072784123,0.7434265263366497,1392,1088,0.32398213112893526,0.03600696513383585,0.5242656449553003,0.5761904761904761,0.14439140811455844,0.6839826839826839,0.10981056522408747,0.6529284164859004,0.5294117647058822,0.8543621948079941,0.7341785078317461,0.42179069541481884,0.046864222183100414,0.00018095093971964426,0.0006173591887280947,0.00024375423870789237,0.0008366263730966451,0.0005614292466237826,0.05807401732032497,0.46140623009383674,0.36669158486198505,0,3,1392,1088,0.025094933195963773,0.15429929133036588,0.005149519410493472,0.5219873573710161,0.0,0.0,1,0.0,39,39,34,0.23040112725884485,0.841599186320483,0.09216045090353794
1833,9,22,0.5714285714285694,289,0.05115413538675995,1,0.8339874778058124,8.343859187146518e-06,0.00034831807287729374,0.07692307692307691,0.4585579145979435,0.4311996933691069,1370,508,718,74,0.78698353116539,0.6451721326541554,1885,457,0.4557721873986379,0.05619601876652338,0.4243295019157089,0.3285714285714286,0.15274463007159902,0.7619047619047619,0.4147543508393655,0.5954446854663775,0.49321266968325794,0.17932244916858797,0.03717584481403858,0.014139692914130536,0.0009845217538511258,0.0001174443768485787,0.0003485594612052562,0.0003351303906719985,0.00036150581409421134,0.0003483784428452467,0.06060606604921611,0.49385349725977595,0.5048497257265697,0,4,1885,457,0.013621618461247327,0.1124178430405042,0.001482582176569369,0.5777769211543324,0.0,0.0,1,0.0,39,39,34,0.1892454641680432,5.342794691969645,0.07569818566721728
353,9,14,0.3809523809523796,289,0.14326350370988117,1,0.6543313708999158,3.2721842297104858e-06,0.00016695537799714567,0.12115384615384614,0.5306815035192449,0.3571553015784522,256,705,718,100,0.5226736620414957,0.7658836031965617,1103,1782,0.5364587112607005,0.08420898872504495,0.4029374201787996,0.43333333333333335,0.1026252983293556,0.7445887445887446,0.5071615586015709,0.5427331887201736,0.6470588235294117,0.353610743933387,0.1328362739479001,0.06688226034991052,0.00649143067326772,7.794158509140305e-05,0.00016729358827757322,0.00015632497084813076,0.0001775858327146083,0.00016704004243483212,0.12360062405581176,0.5907392710694775,0.6367739416732138,0,4,1103,1782,0.007773944937632757,0.0837685183409698,0.001274651298415284,0.7031388314458085,0.0,0.0,1,0.0,12,11,37,0.1964389203886483,2.2344446016763464,0.07857556815545932
5470,9,53,0.2380952380952408,289,0.12246739585581318,1,0.5548079618727221,4.0688529619064625e-06,0.00018899009793585527,0.07307692307692307,0.5269787299808746,0.32096066065019685,4056,705,718,95,0.9984652997769098,0.26538454762427566,4151,3835,0.5365207301107098,0.08846616645744267,0.4157088122605364,0.3999999999999999,0.10143198090692124,0.6060606060606061,0.4147543508393655,0.5524945770065077,0.6380090497737558,0.3544069410131725,0.13340792417526165,0.07907391337943273,0.00906854633219183,8.64736299536414e-05,0.00018908635997921932,0.00018262843517972803,0.00019535178915885284,0.0001890141672628707,0.11155330173623004,0.5759527353435204,0.6209175793262455,0,4,4151,3835,0.008625343588002508,0.08848756099693475,0.0014296370039724314,0.6385289155735749,0.0,0.0,1,0.0,63,63,58,0.21399150565551509,1.897877171498562,0.08559660226220604
406,9,15,0.6666666666666572,289,0.17518627455188937,1,0.7161480235492009,3.328150347659029e-06,0.00016441291031190998,0.0,0.5120066456735508,0.44208857451479144,308,705,718,23,0.7468952724422312,0.14651927029602124,1592,4047,0.5841512069178305,0.14199038533850897,0.48355683269476374,0.45238095238095233,0.11217183770883055,0.32987012987012987,0.2838441398429078,0.5791757049891542,0.6244343891402715,0.3751422413869345,0.14872661118653926,0.06855295777973935,0.006077328025567627,8.709732413225521e-05,0.00016434580019609833,0.00016664990901715,0.00016217590159665297,0.00016439611329475352,0.18622468932649808,0.6554407645438246,0.7068414495033433,0,3,1592,4047,0.011457270080494722,0.10270628734182081,0.0030867829465407825,0.609296105433109,0.0,0.0,1,0.0,60,60,55,0.18029745288836904,2.307164115564485,0.07211898115534762
5264,9,59,0.8095238095238102,289,0.11340276523025929,1,0.5197177833847303,4.128960376777197e-06,0.00019441402899769147,0.13846153846153844,0.38981511890732756,0.45079967943133903,3885,705,718,293,0.3614526860923513,0.41195217655854965,712,3240,0.47140093760097435,0.05677712150224746,0.40613026819923376,0.419047619047619,0.10859188544152745,0.6519480519480519,0.561065763129524,0.5451193058568331,0.6199095022624435,0.3519458475685029,0.13164487718028423,0.08320340701183432,0.010185318488619569,8.196883358504043e-05,0.0001949474941776147,0.0001799683419412057,0.0002088597806950607,0.0001945476364004402,0.09856500753890182,0.5578755155673175,0.5881185382573557,0,4,712,3240,0.007973990931592564,0.08489958452812879,0.0013065007987233777,0.7112821965961196,0.0,0.0,1,0.0,41,41,84,0.2233333016004704,1.7927539819539964,0.08933332064018817
413,9,15,0.6190476190476204,289,0.05472005938775742,1,0.6009251471825062,8.159408875747329e-06,0.00033170728400042044,0.1846153846153846,0.5260127890578215,0.42496689780131713,315,705,718,56,0.014719494947020928,0.15699936182624147,28,4021,0.5449552937119707,0.09801227575913593,0.4545019157088123,0.46190476190476193,0.10501193317422433,0.5800865800865801,0.17603573078700135,0.5590021691973971,0.6470588235294117,0.2215573657303957,0.054969994708370336,0.02968107698400089,0.0030897093278751215,9.750371819244488e-05,0.00033334051981647557,0.00029852029389775903,0.0003648944226066698,0.0003321168616317495,0.045125791099154794,0.4577803569182412,0.48178630019005697,0,4,28,4021,0.009243977714190197,0.09177218284479323,0.002269522266483192,0.5336118975208102,0.0,0.0,1,0.0,81,81,78,0.22695822193063453,3.1910111047879797,0.09078328877225382
5235,9,59,0.8095238095238102,289,0.11859661105779908,1,0.5040183160452293,2.7096385129523822e-05,0.0007847750255094259,0.2942307692307692,0.5640064653645784,0.3872086135405415,3865,705,718,56,0.3064364752789382,0.17185066081370748,591,3998,0.4016297313405436,0.05092993792700493,0.42129629629629634,0.48571428571428565,0.17661097852028637,0.7532467532467533,0.5148621592484214,0.6323210412147506,0.48416289592760164,0.3659937960506219,0.14186559510096453,0.09246200303569692,0.011675191433737945,0.00026480744281562,0.0007943298164600388,0.0006612350412553444,0.0009083155625744393,0.0007871823886689983,0.01994303913839251,0.3714403084559679,0.39547364982524635,0,4,591,3998,0.020159611087495307,0.1377974351310075,0.0016088801022786708,0.7463519801425349,0.0,0.0,1,0.0,16,15,39,0.26687167588088645,1.676352018832629,0.10674867035235458
1372,9,21,0.6666666666666572,251,0.0007225907235995116,1,0.058639379497243245,6.743213028268995e-05,0.0012661489072473891,0.13653846153846153,0.5672262684414224,0.8558660580508032,1025,705,718,194,0.1865732619440018,0.6379445776326456,367,442,0.4716490130010115,0.01618566362568769,0.22413793103448282,0.2952380952380952,0.05966587112171838,0.5108225108225108,0.04897582011396889,0.36941431670282,0.7647058823529411,0.06258580804069463,0.005917968011732622,0.028058955851987165,0.025897983692548025,9.551847578048264e-05,0.0012693671632958174,0.00117583951925637,0.0013564586993506252,0.001266954786546994,0.00048236480399069823,0.1443970014841114,0.12200139812174474,5,5,367,442,0.001214279278226065,0.030392619338039176,0.00015877147207282754,0.2460276854822407,0.0,0.0,1,0.0,77,77,9,0.7991896645715001,1.1303446475822518,0.3196758658286001
668,8,52,0.0952380952380878,289,0.029448511032862296,1,0.37309597233903374,7.369671411385791e-06,0.0003325547732288323,0.0,0.48914604382795956,0.48346632286839264,509,186,588,58,0.6877484364469733,0.7277458256037226,1413,691,0.2886313866236504,0.020992097696993537,0.4921775223499362,0.619047619047619,0.14677804295942717,0.8051948051948052,0.19913753272755275,0.6420824295010847,0.6244343891402715,0.20348851216987712,0.046935577824664766,0.04059904321863108,0.006868510552352299,7.995742754909741e-05,0.000332487674398896,0.00033479139573909137,0.0003303181407102396,0.00033253797903642197,0.10799948998880317,0.5714310666338673,0.6084021142997488,0,4,1413,691,0.022363212808573472,0.1453893926323179,0.003723770404519052,0.6481462422090676,0.0,0.0,1,0.0,39,39,34,0.255703666865122,2.173878860843176,0.10228146674604882
5412,9,55,0.7142857142857082,289,0.12402301714627349,1,0.5595271469956078,5.964340518736407e-06,0.00024831434392468877,0.030769230769230767,0.4942977287509098,0.43903968779399977,4003,705,718,293,0.37569491218592665,0.38475310203418334,767,3324,0.5654215142150304,0.08744395786209729,0.3997445721583653,0.3857142857142857,0.09069212410501191,0.7186147186147186,0.3131064223009395,0.5132321041214751,0.6696832579185519,0.3552200436831177,0.13399297648481953,0.07876346577340201,0.008956869882976316,0.00011621162348419876,0.0002482472394404379,0.0002505511549116671,0.0002460775229285334,0.00024829754831705785,0.04612446791844472,0.461122685665437,0.4863585985663488,0,4,767,3324,0.005677234917962302,0.07090602346951298,0.0011897751658342928,0.5981233069425118,0.0,0.0,1,0.0,68,68,16,0.23371421012580754,1.9094369066633143,0.09348568405032302
4945,9,48,0.6666666666666572,289,0.33410245285721146,1,0.5595271469956078,6.396013899444122e-06,0.0002833156490581005,0.0,0.5253688284424525,0.4048790898637583,3637,705,718,60,0.9979172640673523,0.715350852779152,4149,593,0.5850194708179604,0.21182076928861915,0.4647190293742018,0.4904761904761904,0.13007159904534604,0.49264069264069266,0.022793777914677345,0.598481561822126,0.588235294117647,0.5943319053223247,0.36145352754241566,0.2136942331176503,0.024437256309963396,0.00017057262855573602,0.0002832485469231776,0.0002855523817343293,0.0002810789063730452,0.0002832988540384838,0.09047289866157217,0.5465000368641781,0.5455845568737901,0,4,4149,593,0.014068686207739363,0.11432539296721617,0.0025801908935122074,0.2629720224684409,0.0,0.0,1,0.0,0,0,2,0.21792422739799466,1.1633935659142491,0.08716969095919787
5422,10,59,0.7619047619047592,128,0.013454392442324452,1,0.3864124848145033,5.464293799283933e-06,0.00025933170389404354,0.02884615384615384,0.514840072381173,0.8384438482177079,4012,2,548,39,0.06682526236820248,0.23983150173442486,148,3879,0.3587126871341274,0.03476579448227188,0.5274584929757344,0.5238095238095237,0.12529832935560858,0.6926406926406926,0.07592792237794548,0.6210412147505424,0.6244343891402715,0.12934545039180156,0.02057114966689115,0.016827622610345927,0.0027293522917808725,5.002475135465528e-05,0.0002592979658024527,0.00025711918173674294,0.0002615442359518346,0.00025932324776564947,0.13430863761376685,0.6036555309844629,0.6467191651091402,0,3,148,3879,0.017881949915012723,0.12950062952413213,0.005178405537665323,0.43745621738818025,0.0,0.0,1,0.0,63,63,58,0.2460983074276329,3.382683705057921,0.09843932297105316
